Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
19,Cpd 19: 12.277,82844,44,Balloons_Sample_3_USE_08_3,12.349,4526,3,44,12.277,11.839,0.51
20,Cpd 20: 13.438,3918799,98.1,Balloons_Sample_3_USE_08_3,13.553,842083,11,98.1,13.438,13.387,0.166
21,Cpd 21: 13.545,39341,90.88,Balloons_Sample_3_USE_08_3,13.614,9331,4,90.88,13.545,13.5,0.114
22,Cpd 22: 13.772,72560,69.97,Balloons_Sample_3_USE_08_3,13.876,7280,13,69.97,13.772,13.688,0.188
23,Cpd 23: 13.980,48973,43.01,Balloons_Sample_3_USE_08_3,14.069,5820,9,43.01,13.98,13.939,0.129
24,Cpd 24: 14.435,241300,207,Balloons_Sample_3_USE_08_3,14.516,49186,18,207,14.435,14.379,0.137
25,Cpd 25: 14.509,50456,43.01,Balloons_Sample_3_USE_08_3,14.693,8361,9,43.01,14.509,14.455,0.238
26,Cpd 26: 14.758,77124,55.01,Balloons_Sample_3_USE_08_3,14.814,11328,10,55.01,14.758,14.683,0.131
27,Cpd 27: 15.544,47534,58.86,Balloons_Sample_3_USE_08_3,15.754,5453,7,58.86,15.544,15.387,0.367
28,Cpd 28: 15.781,129763,94.98,Balloons_Sample_3_USE_08_3,15.882,21786,12,94.98,15.781,15.743,0.139
29,Cpd 29: 15.855,53011,57.05,Balloons_Sample_3_USE_08_3,15.916,7399,10,57.05,15.855,15.794,0.122
30,Cpd 30: 15.936,47853,55.96,Balloons_Sample_3_USE_08_3,16.005,4992,11,55.96,15.936,15.895,0.11
31,Cpd 31: 16.031,57111,43.01,Balloons_Sample_3_USE_08_3,16.076,7142,11,43.01,16.031,15.971,0.105
32,Cpd 32: 16.306,64501,98.1,Balloons_Sample_3_USE_08_3,16.388,9147,11,98.1,16.306,16.27,0.118
33,Cpd 33: 16.341,59533,103.78,Balloons_Sample_3_USE_08_3,16.405,13237,9,103.78,16.341,16.304,0.101
34,Cpd 34: 16.431,87747,43.01,Balloons_Sample_3_USE_08_3,16.513,19200,10,43.01,16.431,16.395,0.118
35,Cpd 35: 17.232,48696,280.99,Balloons_Sample_3_USE_08_3,17.278,12433,9,280.99,17.232,17.187,0.091
