Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
24,Cpd 24: 13.251,79786,43.03,Cigs_Sample_1_USE_05_1,13.351,6260,8,43.03,13.251,13.2,0.15
25,Cpd 25: 13.437,3820794,98.1,Cigs_Sample_1_USE_05_1,13.552,806953,11,98.1,13.437,13.385,0.167
26,Cpd 26: 13.461,40818,97.1,Cigs_Sample_1_USE_05_1,13.653,20273,4,97.1,13.461,13.461,0.192
27,Cpd 27: 13.771,485880,70.04,Cigs_Sample_1_USE_05_1,13.86,72917,18,70.04,13.771,13.722,0.139
28,Cpd 28: 13.825,113032,55.02,Cigs_Sample_1_USE_05_1,13.872,9481,12,55.02,13.825,13.798,0.074
29,Cpd 29: 13.975,247165,43.03,Cigs_Sample_1_USE_05_1,14.058,26929,15,43.03,13.975,13.927,0.131
30,Cpd 30: 14.373,70850,84.03,Cigs_Sample_1_USE_05_1,14.477,12970,9,84.03,14.373,14.344,0.133
31,Cpd 31: 14.436,464895,207,Cigs_Sample_1_USE_05_1,14.496,105421,14,207,14.436,14.378,0.118
32,Cpd 32: 14.565,112254,43.03,Cigs_Sample_1_USE_05_1,14.629,20626,11,43.03,14.565,14.524,0.105
33,Cpd 33: 14.759,151072,55.02,Cigs_Sample_1_USE_05_1,14.813,19977,14,55.02,14.759,14.677,0.137
34,Cpd 34: 15.072,121997,57.96,Cigs_Sample_1_USE_05_1,15.186,10381,17,57.96,15.072,14.968,0.219
35,Cpd 35: 15.519,177197,57.08,Cigs_Sample_1_USE_05_1,15.582,32493,13,57.08,15.519,15.476,0.107
36,Cpd 36: 15.782,228847,96.04,Cigs_Sample_1_USE_05_1,15.835,40114,15,96.04,15.782,15.74,0.095
37,Cpd 37: 15.859,211653,70.04,Cigs_Sample_1_USE_05_1,15.904,26458,20,70.04,15.859,15.801,0.103
38,Cpd 38: 15.936,124227,55.99,Cigs_Sample_1_USE_05_1,15.97,10902,18,55.99,15.936,15.887,0.084
39,Cpd 39: 16.032,174873,57.08,Cigs_Sample_1_USE_05_1,16.084,23489,16,57.08,16.032,15.995,0.089
40,Cpd 40: 16.305,174441,98.1,Cigs_Sample_1_USE_05_1,16.374,23306,16,98.1,16.305,16.267,0.107
41,Cpd 41: 16.364,130524,57.08,Cigs_Sample_1_USE_05_1,16.408,27577,15,57.08,16.364,16.307,0.101
42,Cpd 42: 16.476,59554,43.03,Cigs_Sample_1_USE_05_1,16.534,8378,10,43.03,16.476,16.389,0.145
43,Cpd 43: 16.615,76369,70.04,Cigs_Sample_1_USE_05_1,16.667,6850,17,70.04,16.615,16.566,0.101
44,Cpd 44: 16.939,52475,96.04,Cigs_Sample_1_USE_05_1,17.01,5824,13,96.04,16.939,16.861,0.149
45,Cpd 45: 17.122,41443,71.08,Cigs_Sample_1_USE_05_1,17.248,7581,8,71.08,17.122,17.042,0.206
46,Cpd 46: 17.228,121104,280.99,Cigs_Sample_1_USE_05_1,17.293,19332,18,280.99,17.228,17.189,0.105
47,Cpd 47: 17.414,47289,70.04,Cigs_Sample_1_USE_05_1,17.444,9126,10,70.04,17.414,17.346,0.097
48,Cpd 48: 17.485,162505,55.99,Cigs_Sample_1_USE_05_1,17.533,13096,24,55.99,17.485,17.444,0.089
49,Cpd 49: 17.557,153610,57.08,Cigs_Sample_1_USE_05_1,17.592,27057,18,57.08,17.557,17.516,0.076
50,Cpd 50: 17.691,230135,55.02,Cigs_Sample_1_USE_05_1,17.773,61826,11,55.02,17.691,17.653,0.12
