Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
61,Cpd 61: 20.738,63803,70.06,PC_Sample_1_USE_04_1,20.793,6295,19,70.06,20.738,20.692,0.101
62,Cpd 62: 20.813,91723,70.99,PC_Sample_1_USE_04_1,20.861,9102,13,70.99,20.813,20.77,0.091
63,Cpd 63: 20.953,215402,54.98,PC_Sample_1_USE_04_1,20.998,10207,30,54.98,20.953,20.871,0.128
64,Cpd 64: 20.968,1333684,132.87,PC_Sample_1_USE_04_1,21.05,203018,23,132.87,20.968,20.932,0.118
65,Cpd 65: 20.995,152483,56.99,PC_Sample_1_USE_04_1,21.052,22372,18,56.99,20.995,20.934,0.118
66,Cpd 66: 21.007,162522,70.99,PC_Sample_1_USE_04_1,21.084,15389,23,70.99,21.007,20.934,0.15
67,Cpd 67: 21.124,1486808,68.98,PC_Sample_1_USE_04_1,21.172,121182,37,68.98,21.124,21.086,0.086
68,Cpd 68: 21.207,1460338,68.98,PC_Sample_1_USE_04_1,21.257,109857,35,68.98,21.207,21.168,0.089
69,Cpd 69: 21.293,1590234,68.98,PC_Sample_1_USE_04_1,21.362,118208,36,68.98,21.293,21.238,0.124
70,Cpd 70: 21.371,78555,90.85,PC_Sample_1_USE_04_1,21.436,7663,14,90.85,21.371,21.335,0.101
71,Cpd 71: 21.749,141721,54.98,PC_Sample_1_USE_04_1,21.815,15327,12,54.98,21.749,21.716,0.099
72,Cpd 72: 21.830,51448,71.95,PC_Sample_1_USE_04_1,21.889,14462,7,71.95,21.83,21.79,0.099
73,Cpd 73: 21.919,464200,54.98,PC_Sample_1_USE_04_1,21.994,30984,31,54.98,21.919,21.88,0.114
74,Cpd 74: 21.953,253143,56.99,PC_Sample_1_USE_04_1,22.023,37754,23,56.99,21.953,21.901,0.122
75,Cpd 75: 22.248,192968,87.76,PC_Sample_1_USE_04_1,22.297,23033,25,87.76,22.248,22.209,0.088
