Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
58,Cpd 58: 22.665,246103,149,PDS_Sample_7_USSB_08_1,22.676,85536,9,149,22.665,22.632,0.044
59,Cpd 59: 22.702,144153,293.2,PDS_Sample_7_USSB_08_1,22.71,14064,19,293.2,22.702,22.699,0.011
60,Cpd 60: 22.835,301654,149,PDS_Sample_7_USSB_08_1,22.878,50565,26,149,22.835,22.809,0.069
61,Cpd 61: 22.877,394352,149,PDS_Sample_7_USSB_08_1,22.887,60603,13,149,22.877,22.87,0.017
62,Cpd 62: 22.997,137586,149,PDS_Sample_7_USSB_08_1,23.054,28010,23,149,22.997,22.973,0.08
63,Cpd 63: 23.047,173067,149,PDS_Sample_7_USSB_08_1,23.105,31017,10,149,23.047,22.996,0.109
64,Cpd 64: 23.134,368915,69.1,PDS_Sample_7_USSB_08_1,23.18,28999,35,69.1,23.134,23.092,0.088
65,Cpd 65: 23.213,510292,71.1,PDS_Sample_7_USSB_08_1,23.252,37377,39,71.1,23.213,23.166,0.086
66,Cpd 66: 23.279,223258,69.1,PDS_Sample_7_USSB_08_1,23.332,15579,22,69.1,23.279,23.241,0.092
67,Cpd 67: 23.362,426749,69.1,PDS_Sample_7_USSB_08_1,23.411,34345,30,69.1,23.362,23.317,0.094
68,Cpd 68: 23.450,203397,69.1,PDS_Sample_7_USSB_08_1,23.508,20244,22,69.1,23.45,23.412,0.095
69,Cpd 69: 23.499,171147,83.09,PDS_Sample_7_USSB_08_1,23.548,12759,27,83.09,23.499,23.464,0.084
70,Cpd 70: 23.567,5311808,191.07,PDS_Sample_7_USSB_08_1,23.638,1826846,16,191.07,23.567,23.533,0.105
71,Cpd 71: 23.694,151175,57.1,PDS_Sample_7_USSB_08_1,23.745,14499,24,57.1,23.694,23.626,0.118
72,Cpd 72: 23.864,422516,149,PDS_Sample_7_USSB_08_1,23.909,74006,6,149,23.864,23.817,0.092
73,Cpd 73: 23.912,160026,149,PDS_Sample_7_USSB_08_1,23.941,77191,8,149,23.912,23.875,0.067
74,Cpd 74: 24.036,740150,149,PDS_Sample_7_USSB_08_1,24.056,157597,4,149,24.036,24.026,0.031
75,Cpd 75: 24.088,496321,149,PDS_Sample_7_USSB_08_1,24.098,162292,4,149,24.088,24.048,0.05
76,Cpd 76: 24.118,1812402,149,PDS_Sample_7_USSB_08_1,24.161,172073,18,149,24.118,24.079,0.082
77,Cpd 77: 24.145,420880,149,PDS_Sample_7_USSB_08_1,24.15,195400,2,149,24.145,24.132,0.017
78,Cpd 78: 24.195,358305,293.2,PDS_Sample_7_USSB_08_1,24.211,47808,32,293.2,24.195,24.104,0.107
79,Cpd 79: 24.217,1602360,149,PDS_Sample_7_USSB_08_1,24.262,248569,10,149,24.217,24.207,0.055
80,Cpd 80: 24.238,114201,167,PDS_Sample_7_USSB_08_1,24.272,19906,16,167,24.238,24.222,0.05
81,Cpd 81: 24.258,106287,293.2,PDS_Sample_7_USSB_08_1,24.27,45655,14,293.2,24.258,24.247,0.023
